elapsed_seconds,cpu_percent,ram_used_gib,ram_available_gib,ram_percent,swap_used_gib,swap_percent
0.001,5.7,19.143001556396484,11.309276580810547,62.9,2.559040069580078,32.0
1.001,9.0,19.674724578857422,10.77755355834961,64.6,2.5588531494140625,32.0
2.001,8.2,19.823638916015625,10.628639221191406,65.1,2.5649566650390625,32.1
3.002,27.1,19.812965393066406,10.639312744140625,65.1,2.5676498413085938,32.1
4.002,49.8,19.847232818603516,10.605045318603516,65.2,2.5727462768554688,32.2
5.003,53.5,19.849735260009766,10.602542877197266,65.2,2.572742462158203,32.2
6.003,54.8,19.841266632080078,10.611011505126953,65.2,2.5727386474609375,32.2
7.004,53.6,19.798545837402344,10.653732299804688,65.0,2.572734832763672,32.2
8.005,53.2,19.795883178710938,10.656394958496094,65.0,2.572681427001953,32.2
9.005,53.0,19.802448272705078,10.649829864501953,65.0,2.5726699829101562,32.2
10.006,53.0,19.793781280517578,10.658496856689453,65.0,2.5726585388183594,32.2
11.007,45.4,19.817638397216797,10.634639739990234,65.1,2.5726356506347656,32.2
12.007,53.1,19.830535888671875,10.621742248535156,65.1,2.5726089477539062,32.2
13.007,53.1,19.838302612304688,10.613975524902344,65.1,2.5725746154785156,32.2
14.008,53.0,19.829090118408203,10.623188018798828,65.1,2.572551727294922,32.2
15.009,52.1,19.850921630859375,10.601356506347656,65.2,2.5725250244140625,32.2
16.009,53.1,19.842674255371094,10.609603881835938,65.2,2.5724945068359375,32.2
17.01,53.1,19.820972442626953,10.631305694580078,65.1,2.5724945068359375,32.2
18.011,53.1,19.828468322753906,10.623809814453125,65.1,2.572479248046875,32.2
19.012,53.0,19.832721710205078,10.619556427001953,65.1,2.5724754333496094,32.2
20.012,53.1,19.83661651611328,10.61566162109375,65.1,2.5724639892578125,32.2
21.013,53.0,19.829086303710938,10.623191833496094,65.1,2.5724639892578125,32.2
22.014,53.3,19.842052459716797,10.610225677490234,65.2,2.572460174560547,32.2
23.014,53.2,19.83800506591797,10.614273071289062,65.1,2.5724334716796875,32.2
24.015,53.1,19.832324981689453,10.619953155517578,65.1,2.5724334716796875,32.2
25.016,53.1,19.834190368652344,10.618087768554688,65.1,2.572429656982422,32.2
26.016,53.1,19.839744567871094,10.612533569335938,65.2,2.5723342895507812,32.2
27.017,53.1,19.83237075805664,10.61990737915039,65.1,2.572246551513672,32.2
28.018,53.3,19.828975677490234,10.623302459716797,65.1,2.572216033935547,32.2
29.018,53.1,19.828182220458984,10.624095916748047,65.1,2.5721969604492188,32.2
30.019,53.1,19.82750701904297,10.624771118164062,65.1,2.572185516357422,32.2
31.019,53.2,19.831626892089844,10.620651245117188,65.1,2.5721664428710938,32.2
32.02,53.1,19.827747344970703,10.624530792236328,65.1,2.5721511840820312,32.2
