elapsed_seconds,cpu_percent,ram_used_gib,ram_available_gib,ram_percent,swap_used_gib,swap_percent
0.001,37.4,16.999523162841797,13.452754974365234,55.8,3.4363479614257812,43.0
1.001,7.5,17.565509796142578,12.886768341064453,57.7,3.4363174438476562,43.0
2.002,9.8,17.41809844970703,13.0341796875,57.2,3.4363174438476562,43.0
3.002,29.6,17.623722076416016,12.828556060791016,57.9,3.4363136291503906,43.0
4.003,52.0,17.642154693603516,12.810123443603516,57.9,3.4363021850585938,43.0
5.004,52.0,17.660152435302734,12.792125701904297,58.0,3.435993194580078,42.9
6.004,51.3,17.67383575439453,12.7784423828125,58.0,3.4357948303222656,42.9
7.005,50.7,17.671661376953125,12.780616760253906,58.0,3.435791015625,42.9
8.005,50.9,17.654850006103516,12.797428131103516,58.0,3.4357872009277344,42.9
9.006,50.9,17.650959014892578,12.801319122314453,58.0,3.4357872009277344,42.9
10.006,50.9,17.652366638183594,12.799911499023438,58.0,3.43572998046875,42.9
11.007,52.0,17.648544311523438,12.803733825683594,58.0,3.43572998046875,42.9
12.007,38.2,17.637248992919922,12.81502914428711,57.9,3.4357261657714844,42.9
13.008,37.9,17.661144256591797,12.791133880615234,58.0,3.435718536376953,42.9
14.008,33.8,17.670673370361328,12.781604766845703,58.0,3.4357070922851562,42.9
15.009,31.4,17.666961669921875,12.785316467285156,58.0,3.4357070922851562,42.9
16.009,52.4,17.719337463378906,12.732940673828125,58.2,3.4328689575195312,42.9
17.01,51.2,17.651386260986328,12.800891876220703,58.0,3.4327545166015625,42.9
18.011,31.1,17.974292755126953,12.477985382080078,59.0,3.432750701904297,42.9
19.011,50.8,17.969024658203125,12.483253479003906,59.0,3.432750701904297,42.9
20.011,50.9,17.955177307128906,12.497100830078125,59.0,3.432750701904297,42.9
21.012,50.8,17.949596405029297,12.502681732177734,58.9,3.4327468872070312,42.9
22.013,51.0,17.94939422607422,12.502883911132812,58.9,3.4326553344726562,42.9
23.013,50.8,17.955944061279297,12.496334075927734,59.0,3.432647705078125,42.9
24.014,50.9,17.959453582763672,12.49282455444336,59.0,3.432647705078125,42.9
25.015,50.7,17.966506958007812,12.485771179199219,59.0,3.4326400756835938,42.9
26.015,50.8,17.9632568359375,12.489021301269531,59.0,3.4326400756835938,42.9
27.016,50.7,17.972843170166016,12.479434967041016,59.0,3.4325408935546875,42.9
28.016,50.7,17.987751007080078,12.464527130126953,59.1,3.4325408935546875,42.9
29.016,50.6,17.97768783569336,12.474590301513672,59.0,3.432537078857422,42.9
30.017,50.8,17.96826934814453,12.4840087890625,59.0,3.4325332641601562,42.9
31.018,46.2,17.959850311279297,12.492427825927734,59.0,3.4325332641601562,42.9
