sample_time_unix,gpu_timestamp,gpu_index,gpu_name,gpu_utilization_percent,memory_utilization_percent,vram_used_mib,vram_total_mib,temperature_c,power_draw_watts
1784225926.9278872,2026/07/16 11:18:46.924,0,NVIDIA GeForce RTX 5080,34.0,20.0,14831.0,16303.0,45.0,114.5
1784225927.9410965,2026/07/16 11:18:47.937,0,NVIDIA GeForce RTX 5080,0.0,0.0,14833.0,16303.0,43.0,55.88
1784225928.9565687,2026/07/16 11:18:48.951,0,NVIDIA GeForce RTX 5080,0.0,0.0,14833.0,16303.0,43.0,50.34
1784225929.9770222,2026/07/16 11:18:49.969,0,NVIDIA GeForce RTX 5080,99.0,15.0,14833.0,16303.0,48.0,116.65
1784225930.9982374,2026/07/16 11:18:50.990,0,NVIDIA GeForce RTX 5080,35.0,19.0,14833.0,16303.0,48.0,124.67
1784225932.0200489,2026/07/16 11:18:52.012,0,NVIDIA GeForce RTX 5080,38.0,20.0,14833.0,16303.0,48.0,125.97
1784225933.0408404,2026/07/16 11:18:53.033,0,NVIDIA GeForce RTX 5080,37.0,21.0,14832.0,16303.0,48.0,126.62
1784225934.0628436,2026/07/16 11:18:54.056,0,NVIDIA GeForce RTX 5080,36.0,20.0,14832.0,16303.0,49.0,127.11
1784225935.0833914,2026/07/16 11:18:55.076,0,NVIDIA GeForce RTX 5080,37.0,20.0,14832.0,16303.0,48.0,127.73
1784225936.1027303,2026/07/16 11:18:56.096,0,NVIDIA GeForce RTX 5080,37.0,20.0,14832.0,16303.0,49.0,128.09
1784225937.1251905,2026/07/16 11:18:57.118,0,NVIDIA GeForce RTX 5080,36.0,20.0,14832.0,16303.0,48.0,127.87
1784225938.1467006,2026/07/16 11:18:58.140,0,NVIDIA GeForce RTX 5080,37.0,20.0,14832.0,16303.0,49.0,127.52
1784225939.1696966,2026/07/16 11:18:59.162,0,NVIDIA GeForce RTX 5080,32.0,16.0,14832.0,16303.0,48.0,117.84
1784225940.1825664,2026/07/16 11:19:00.179,0,NVIDIA GeForce RTX 5080,36.0,20.0,14832.0,16303.0,46.0,126.25
1784225941.2054439,2026/07/16 11:19:01.198,0,NVIDIA GeForce RTX 5080,0.0,0.0,14832.0,16303.0,47.0,79.37
1784225942.2264228,2026/07/16 11:19:02.219,0,NVIDIA GeForce RTX 5080,36.0,20.0,14832.0,16303.0,49.0,111.86
1784225943.2493045,2026/07/16 11:19:03.242,0,NVIDIA GeForce RTX 5080,36.0,20.0,14832.0,16303.0,48.0,126.47
1784225944.2669857,2026/07/16 11:19:04.263,0,NVIDIA GeForce RTX 5080,38.0,21.0,14832.0,16303.0,48.0,127.69
1784225945.288687,2026/07/16 11:19:05.281,0,NVIDIA GeForce RTX 5080,32.0,19.0,14832.0,16303.0,47.0,115.09
1784225946.3109882,2026/07/16 11:19:06.303,0,NVIDIA GeForce RTX 5080,33.0,20.0,14832.0,16303.0,47.0,112.39
1784225947.335134,2026/07/16 11:19:07.327,0,NVIDIA GeForce RTX 5080,32.0,19.0,14832.0,16303.0,47.0,112.33
1784225948.3589845,2026/07/16 11:19:08.351,0,NVIDIA GeForce RTX 5080,33.0,20.0,14832.0,16303.0,47.0,112.26
1784225949.382595,2026/07/16 11:19:09.375,0,NVIDIA GeForce RTX 5080,34.0,20.0,14835.0,16303.0,47.0,112.37
1784225950.404633,2026/07/16 11:19:10.396,0,NVIDIA GeForce RTX 5080,33.0,20.0,14835.0,16303.0,47.0,112.62
1784225951.4280179,2026/07/16 11:19:11.419,0,NVIDIA GeForce RTX 5080,34.0,20.0,14834.0,16303.0,47.0,113.24
1784225952.449545,2026/07/16 11:19:12.441,0,NVIDIA GeForce RTX 5080,34.0,20.0,14834.0,16303.0,47.0,114.6
1784225953.4712577,2026/07/16 11:19:13.464,0,NVIDIA GeForce RTX 5080,34.0,20.0,14834.0,16303.0,47.0,114.82
1784225954.4924254,2026/07/16 11:19:14.485,0,NVIDIA GeForce RTX 5080,34.0,20.0,14834.0,16303.0,47.0,114.9
1784225955.5137997,2026/07/16 11:19:15.506,0,NVIDIA GeForce RTX 5080,34.0,21.0,14834.0,16303.0,47.0,115.04
1784225956.5375648,2026/07/16 11:19:16.529,0,NVIDIA GeForce RTX 5080,34.0,21.0,14834.0,16303.0,47.0,114.93
1784225957.558921,2026/07/16 11:19:17.551,0,NVIDIA GeForce RTX 5080,34.0,20.0,14834.0,16303.0,47.0,114.82
