elapsed_seconds,cpu_percent,ram_used_gib,ram_available_gib,ram_percent,swap_used_gib,swap_percent
0.001,5.7,6.907440185546875,23.544837951660156,22.7,3.1394271850585938,39.2
1.001,7.5,7.417320251464844,23.034957885742188,24.4,3.1393699645996094,39.2
2.002,7.1,7.303356170654297,23.148921966552734,24.0,3.1393699645996094,39.2
3.002,34.7,7.408260345458984,23.044017791748047,24.3,3.139202117919922,39.2
4.003,41.3,7.493316650390625,22.958961486816406,24.6,3.1366043090820312,39.2
5.003,39.1,7.515907287597656,22.936370849609375,24.7,3.1365737915039062,39.2
6.003,39.4,7.530982971191406,22.921295166015625,24.7,3.1365737915039062,39.2
7.004,39.2,7.544975280761719,22.907302856445312,24.8,3.1365737915039062,39.2
8.004,24.3,7.663642883300781,22.78863525390625,25.2,3.1365699768066406,39.2
9.004,16.1,7.688316345214844,22.763961791992188,25.2,3.1365699768066406,39.2
10.005,14.0,7.684062957763672,22.76821517944336,25.2,3.1365699768066406,39.2
11.005,39.3,7.688610076904297,22.763668060302734,25.2,3.1365699768066406,39.2
12.006,40.0,7.685188293457031,22.76708984375,25.2,3.1365699768066406,39.2
13.006,40.2,7.659889221191406,22.792388916015625,25.2,3.1077346801757812,38.8
14.006,34.8,7.662940979003906,22.789337158203125,25.2,3.071033477783203,38.4
15.007,39.6,7.665538787841797,22.786739349365234,25.2,3.070972442626953,38.4
16.007,33.9,7.643863677978516,22.808414459228516,25.1,3.070972442626953,38.4
17.007,29.1,7.632740020751953,22.819538116455078,25.1,3.0709686279296875,38.4
18.008,35.8,7.727977752685547,22.724300384521484,25.4,3.0709686279296875,38.4
19.008,43.3,7.724575042724609,22.727703094482422,25.4,3.0709686279296875,38.4
20.009,43.3,7.716880798339844,22.735397338867188,25.3,3.0709686279296875,38.4
21.009,43.7,7.692752838134766,22.759525299072266,25.3,3.0709686279296875,38.4
22.01,43.9,7.688312530517578,22.763965606689453,25.2,3.0709686279296875,38.4
23.01,44.7,7.6751556396484375,22.777122497558594,25.2,3.0709609985351562,38.4
24.01,44.0,7.660621643066406,22.791656494140625,25.2,3.0709609985351562,38.4
25.011,43.0,7.6470794677734375,22.805198669433594,25.1,3.0709609985351562,38.4
