sample_time_unix,gpu_timestamp,gpu_index,gpu_name,gpu_utilization_percent,memory_utilization_percent,vram_used_mib,vram_total_mib,temperature_c,power_draw_watts
1784235558.8244538,2026/07/16 13:59:18.814,0,NVIDIA GeForce RTX 5080,1.0,16.0,14779.0,16303.0,50.0,32.41
1784235559.8447957,2026/07/16 13:59:19.836,0,NVIDIA GeForce RTX 5080,0.0,18.0,14779.0,16303.0,50.0,31.49
1784235560.8612473,2026/07/16 13:59:20.855,0,NVIDIA GeForce RTX 5080,0.0,32.0,14779.0,16303.0,50.0,30.11
1784235561.878005,2026/07/16 13:59:21.871,0,NVIDIA GeForce RTX 5080,99.0,25.0,14801.0,16303.0,68.0,206.16
1784235562.8939586,2026/07/16 13:59:22.888,0,NVIDIA GeForce RTX 5080,99.0,25.0,14812.0,16303.0,70.0,318.35
1784235563.9105024,2026/07/16 13:59:23.904,0,NVIDIA GeForce RTX 5080,99.0,24.0,14810.0,16303.0,71.0,316.95
1784235564.926186,2026/07/16 13:59:24.920,0,NVIDIA GeForce RTX 5080,99.0,24.0,14810.0,16303.0,72.0,310.39
1784235565.942853,2026/07/16 13:59:25.936,0,NVIDIA GeForce RTX 5080,99.0,24.0,14811.0,16303.0,71.0,314.17
1784235566.9588509,2026/07/16 13:59:26.953,0,NVIDIA GeForce RTX 5080,95.0,45.0,14813.0,16303.0,63.0,225.52
1784235567.9726272,2026/07/16 13:59:27.968,0,NVIDIA GeForce RTX 5080,95.0,45.0,14809.0,16303.0,62.0,210.2
1784235568.9887328,2026/07/16 13:59:28.983,0,NVIDIA GeForce RTX 5080,0.0,0.0,14809.0,16303.0,63.0,118.62
1784235570.0057914,2026/07/16 13:59:29.999,0,NVIDIA GeForce RTX 5080,94.0,45.0,14809.0,16303.0,64.0,197.21
1784235571.0221953,2026/07/16 13:59:31.016,0,NVIDIA GeForce RTX 5080,95.0,46.0,14809.0,16303.0,63.0,215.92
1784235572.0388942,2026/07/16 13:59:32.032,0,NVIDIA GeForce RTX 5080,95.0,46.0,14809.0,16303.0,63.0,212.74
1784235573.0549402,2026/07/16 13:59:33.049,0,NVIDIA GeForce RTX 5080,95.0,46.0,14809.0,16303.0,63.0,212.85
1784235574.0714285,2026/07/16 13:59:34.065,0,NVIDIA GeForce RTX 5080,95.0,46.0,14809.0,16303.0,63.0,213.38
1784235575.0880208,2026/07/16 13:59:35.081,0,NVIDIA GeForce RTX 5080,95.0,46.0,14809.0,16303.0,63.0,214.55
1784235576.1052873,2026/07/16 13:59:36.099,0,NVIDIA GeForce RTX 5080,95.0,46.0,14809.0,16303.0,63.0,214.93
1784235577.1201117,2026/07/16 13:59:37.115,0,NVIDIA GeForce RTX 5080,95.0,46.0,14809.0,16303.0,63.0,215.16
