elapsed_seconds,cpu_percent,ram_used_gib,ram_available_gib,ram_percent,swap_used_gib,swap_percent
0.0,0.0,16.134769439697266,14.317508697509766,53.0,3.4365997314453125,43.0
1.001,7.8,16.721939086914062,13.730339050292969,54.9,3.4365310668945312,43.0
2.002,7.0,17.015369415283203,13.436908721923828,55.9,3.436504364013672,43.0
3.002,5.1,17.041217803955078,13.411060333251953,56.0,3.4364891052246094,43.0
4.003,5.1,17.04474639892578,13.40753173828125,56.0,3.4364776611328125,43.0
5.003,5.2,17.057403564453125,13.394874572753906,56.0,3.436473846435547,43.0
6.003,5.0,17.059268951416016,13.393009185791016,56.0,3.4364662170410156,43.0
7.004,5.2,17.043201446533203,13.409076690673828,56.0,3.4364662170410156,43.0
8.004,5.1,17.046844482421875,13.405433654785156,56.0,3.4364662170410156,43.0
9.005,5.1,17.047767639160156,13.404510498046875,56.0,3.4364547729492188,43.0
10.005,5.3,17.05194854736328,13.40032958984375,56.0,3.4364547729492188,43.0
11.006,4.9,17.050006866455078,13.402271270751953,56.0,3.4364547729492188,43.0
12.006,5.2,17.113765716552734,13.338512420654297,56.2,3.4364547729492188,43.0
13.006,39.1,17.24856948852539,13.20370864868164,56.6,3.436450958251953,43.0
14.007,41.3,17.31537628173828,13.13690185546875,56.9,3.4363975524902344,43.0
15.008,45.4,17.329681396484375,13.122596740722656,56.9,3.4363975524902344,43.0
16.008,41.1,17.64966583251953,12.8026123046875,58.0,3.4363975524902344,43.0
17.008,41.1,17.743759155273438,12.708518981933594,58.3,3.4363975524902344,43.0
18.009,50.5,17.72449493408203,12.727783203125,58.2,3.4363975524902344,43.0
19.009,50.7,17.730239868164062,12.722038269042969,58.2,3.436382293701172,43.0
20.01,50.6,17.731815338134766,12.720462799072266,58.2,3.436382293701172,43.0
21.01,50.8,17.734622955322266,12.717655181884766,58.2,3.4363784790039062,43.0
22.011,50.6,17.72319793701172,12.729080200195312,58.2,3.4363784790039062,43.0
23.012,50.7,17.70074462890625,12.751533508300781,58.1,3.4363746643066406,43.0
24.012,50.6,17.677574157714844,12.774703979492188,58.1,3.436359405517578,43.0
25.013,50.8,17.665836334228516,12.786441802978516,58.0,3.436359405517578,43.0
26.013,50.6,17.679550170898438,12.772727966308594,58.1,3.436359405517578,43.0
27.014,50.7,17.660789489746094,12.791488647460938,58.0,3.4363479614257812,43.0
28.014,50.6,17.664440155029297,12.787837982177734,58.0,3.4363479614257812,43.0
