sample_time_unix,gpu_timestamp,gpu_index,gpu_name,gpu_utilization_percent,memory_utilization_percent,vram_used_mib,vram_total_mib,temperature_c,power_draw_watts
1784225898.0167012,2026/07/16 11:18:18.005,0,NVIDIA GeForce RTX 5080,0.0,19.0,14774.0,16303.0,38.0,13.89
1784225899.0385027,2026/07/16 11:18:19.029,0,NVIDIA GeForce RTX 5080,3.0,18.0,14776.0,16303.0,39.0,13.31
1784225900.0542438,2026/07/16 11:18:20.049,0,NVIDIA GeForce RTX 5080,1.0,15.0,14798.0,16303.0,39.0,18.78
1784225901.069976,2026/07/16 11:18:21.064,0,NVIDIA GeForce RTX 5080,99.0,16.0,14830.0,16303.0,47.0,119.01
1784225902.0857015,2026/07/16 11:18:22.081,0,NVIDIA GeForce RTX 5080,97.0,25.0,14830.0,16303.0,55.0,162.91
1784225903.1012142,2026/07/16 11:18:23.096,0,NVIDIA GeForce RTX 5080,99.0,16.0,14829.0,16303.0,50.0,170.51
1784225904.1178799,2026/07/16 11:18:24.112,0,NVIDIA GeForce RTX 5080,99.0,15.0,14829.0,16303.0,48.0,171.96
1784225905.1340072,2026/07/16 11:18:25.128,0,NVIDIA GeForce RTX 5080,97.0,26.0,14829.0,16303.0,55.0,163.01
1784225906.1502774,2026/07/16 11:18:26.144,0,NVIDIA GeForce RTX 5080,99.0,15.0,14829.0,16303.0,50.0,176.7
1784225907.166178,2026/07/16 11:18:27.161,0,NVIDIA GeForce RTX 5080,99.0,15.0,14829.0,16303.0,50.0,174.48
1784225908.181382,2026/07/16 11:18:28.177,0,NVIDIA GeForce RTX 5080,99.0,25.0,14829.0,16303.0,52.0,172.63
1784225909.1964161,2026/07/16 11:18:29.191,0,NVIDIA GeForce RTX 5080,98.0,15.0,14829.0,16303.0,51.0,175.44
1784225910.212038,2026/07/16 11:18:30.207,0,NVIDIA GeForce RTX 5080,99.0,23.0,14829.0,16303.0,51.0,174.97
1784225911.2338533,2026/07/16 11:18:31.226,0,NVIDIA GeForce RTX 5080,86.0,17.0,14831.0,16303.0,49.0,140.05
1784225912.254821,2026/07/16 11:18:32.247,0,NVIDIA GeForce RTX 5080,35.0,19.0,14833.0,16303.0,50.0,116.11
1784225913.2754748,2026/07/16 11:18:33.268,0,NVIDIA GeForce RTX 5080,35.0,19.0,14832.0,16303.0,48.0,114.88
1784225914.2947216,2026/07/16 11:18:34.288,0,NVIDIA GeForce RTX 5080,99.0,14.0,14832.0,16303.0,48.0,123.21
1784225915.3179235,2026/07/16 11:18:35.310,0,NVIDIA GeForce RTX 5080,33.0,20.0,14832.0,16303.0,48.0,113.46
1784225916.3400445,2026/07/16 11:18:36.332,0,NVIDIA GeForce RTX 5080,34.0,20.0,14832.0,16303.0,48.0,114.5
1784225917.3627417,2026/07/16 11:18:37.354,0,NVIDIA GeForce RTX 5080,32.0,19.0,14832.0,16303.0,48.0,114.23
1784225918.3832386,2026/07/16 11:18:38.376,0,NVIDIA GeForce RTX 5080,33.0,20.0,14832.0,16303.0,48.0,114.28
1784225919.405001,2026/07/16 11:18:39.397,0,NVIDIA GeForce RTX 5080,34.0,20.0,14832.0,16303.0,48.0,115.05
1784225920.427273,2026/07/16 11:18:40.420,0,NVIDIA GeForce RTX 5080,34.0,20.0,14832.0,16303.0,47.0,115.09
1784225921.448637,2026/07/16 11:18:41.441,0,NVIDIA GeForce RTX 5080,34.0,20.0,14832.0,16303.0,47.0,114.52
1784225922.4727802,2026/07/16 11:18:42.464,0,NVIDIA GeForce RTX 5080,34.0,21.0,14832.0,16303.0,48.0,115.25
1784225923.4942722,2026/07/16 11:18:43.486,0,NVIDIA GeForce RTX 5080,34.0,21.0,14832.0,16303.0,47.0,115.21
1784225924.5171223,2026/07/16 11:18:44.510,0,NVIDIA GeForce RTX 5080,34.0,21.0,14832.0,16303.0,48.0,114.99
1784225925.5393949,2026/07/16 11:18:45.531,0,NVIDIA GeForce RTX 5080,34.0,20.0,14832.0,16303.0,48.0,115.29
1784225926.560936,2026/07/16 11:18:46.553,0,NVIDIA GeForce RTX 5080,34.0,20.0,14831.0,16303.0,48.0,115.69
