elapsed_seconds,cpu_percent,ram_used_gib,ram_available_gib,ram_percent,swap_used_gib,swap_percent
0.001,0.0,13.795413970947266,16.656864166259766,45.3,2.507274627685547,31.3
1.001,9.2,14.362567901611328,16.089710235595703,47.2,2.5072669982910156,31.3
2.002,9.0,14.44509506225586,16.007183074951172,47.4,2.5072669982910156,31.3
3.002,7.2,14.605545043945312,15.846733093261719,48.0,2.5072669982910156,31.3
4.002,7.1,14.61392593383789,15.83835220336914,48.0,2.5072669982910156,31.3
5.002,7.3,14.59189224243164,15.86038589477539,47.9,2.5072669982910156,31.3
6.003,7.3,14.604843139648438,15.847434997558594,48.0,2.50726318359375,31.3
7.003,7.1,14.596588134765625,15.855690002441406,47.9,2.50726318359375,31.3
8.004,7.5,14.605888366699219,15.846389770507812,48.0,2.50726318359375,31.3
9.004,7.3,14.605888366699219,15.846389770507812,48.0,2.50726318359375,31.3
10.004,8.5,14.27642822265625,16.17584991455078,46.9,2.5072555541992188,31.3
11.005,8.5,14.318927764892578,16.133350372314453,47.0,2.5072555541992188,31.3
12.005,40.2,14.46185302734375,15.990425109863281,47.5,2.5072555541992188,31.3
13.006,40.7,14.546894073486328,15.905384063720703,47.8,2.5072555541992188,31.3
14.006,38.9,14.784339904785156,15.667938232421875,48.5,2.5072555541992188,31.3
15.007,24.4,14.846199035644531,15.6060791015625,48.8,2.507251739501953,31.3
16.007,46.5,14.801456451416016,15.650821685791016,48.6,2.507251739501953,31.3
17.008,34.9,15.07961654663086,15.372661590576172,49.5,2.5072250366210938,31.3
18.008,53.0,15.07479476928711,15.377483367919922,49.5,2.5072250366210938,31.3
19.009,52.7,15.071548461914062,15.380729675292969,49.5,2.5072250366210938,31.3
20.009,52.6,15.064010620117188,15.388267517089844,49.5,2.5072250366210938,31.3
21.01,52.7,15.058181762695312,15.394096374511719,49.4,2.5072250366210938,31.3
22.01,52.8,15.052989959716797,15.399288177490234,49.4,2.5072174072265625,31.3
23.011,52.5,15.0396728515625,15.412605285644531,49.4,2.5072174072265625,31.3
24.011,52.7,15.025299072265625,15.426979064941406,49.3,2.5072174072265625,31.3
25.012,52.5,15.007953643798828,15.444324493408203,49.3,2.5072174072265625,31.3
26.012,53.0,15.008033752441406,15.444244384765625,49.3,2.5072174072265625,31.3
27.012,52.6,14.997074127197266,15.455204010009766,49.2,2.5072174072265625,31.3
28.013,52.6,14.970603942871094,15.481674194335938,49.2,2.5072174072265625,31.3
29.013,52.5,14.945568084716797,15.506710052490234,49.1,2.5072174072265625,31.3
30.014,52.7,14.951168060302734,15.501110076904297,49.1,2.5072021484375,31.3
31.014,52.6,14.936691284179688,15.515586853027344,49.0,2.5072021484375,31.3
32.015,15.8,15.137855529785156,15.314422607421875,49.7,2.5072021484375,31.3
