sample_time_unix,gpu_timestamp,gpu_index,gpu_name,gpu_utilization_percent,memory_utilization_percent,vram_used_mib,vram_total_mib,temperature_c,power_draw_watts
1784225609.493909,2026/07/16 11:13:29.480,0,NVIDIA GeForce RTX 5080,0.0,35.0,14726.0,16303.0,38.0,12.34
1784225610.5191188,2026/07/16 11:13:30.507,0,NVIDIA GeForce RTX 5080,0.0,24.0,14728.0,16303.0,38.0,12.47
1784225611.538957,2026/07/16 11:13:31.530,0,NVIDIA GeForce RTX 5080,0.0,30.0,14727.0,16303.0,38.0,14.58
1784225612.553898,2026/07/16 11:13:32.549,0,NVIDIA GeForce RTX 5080,0.0,28.0,14781.0,16303.0,39.0,12.29
1784225613.5689301,2026/07/16 11:13:33.564,0,NVIDIA GeForce RTX 5080,99.0,16.0,14781.0,16303.0,53.0,144.37
1784225614.5846632,2026/07/16 11:13:34.579,0,NVIDIA GeForce RTX 5080,98.0,26.0,14781.0,16303.0,48.0,170.83
1784225615.5988848,2026/07/16 11:13:35.594,0,NVIDIA GeForce RTX 5080,99.0,18.0,14780.0,16303.0,48.0,168.48
1784225616.6141565,2026/07/16 11:13:36.609,0,NVIDIA GeForce RTX 5080,99.0,16.0,14780.0,16303.0,48.0,163.19
1784225617.6296556,2026/07/16 11:13:37.624,0,NVIDIA GeForce RTX 5080,98.0,16.0,14780.0,16303.0,56.0,161.13
1784225618.6447897,2026/07/16 11:13:38.639,0,NVIDIA GeForce RTX 5080,97.0,24.0,14780.0,16303.0,50.0,174.49
1784225619.6622365,2026/07/16 11:13:39.655,0,NVIDIA GeForce RTX 5080,99.0,16.0,14780.0,16303.0,51.0,175.75
1784225620.679011,2026/07/16 11:13:40.673,0,NVIDIA GeForce RTX 5080,97.0,15.0,14780.0,16303.0,50.0,172.32
1784225621.69445,2026/07/16 11:13:41.689,0,NVIDIA GeForce RTX 5080,99.0,19.0,14780.0,16303.0,52.0,175.09
1784225622.7102222,2026/07/16 11:13:42.704,0,NVIDIA GeForce RTX 5080,99.0,16.0,14780.0,16303.0,54.0,163.51
1784225623.7331321,2026/07/16 11:13:43.725,0,NVIDIA GeForce RTX 5080,33.0,22.0,14782.0,16303.0,48.0,114.93
1784225624.7545075,2026/07/16 11:13:44.747,0,NVIDIA GeForce RTX 5080,33.0,22.0,14784.0,16303.0,47.0,99.98
1784225625.7693472,2026/07/16 11:13:45.765,0,NVIDIA GeForce RTX 5080,33.0,22.0,14784.0,16303.0,46.0,113.43
1784225626.7911704,2026/07/16 11:13:46.783,0,NVIDIA GeForce RTX 5080,0.0,0.0,14784.0,16303.0,45.0,57.94
1784225627.8141751,2026/07/16 11:13:47.805,0,NVIDIA GeForce RTX 5080,19.0,11.0,14784.0,16303.0,47.0,102.76
1784225628.837396,2026/07/16 11:13:48.829,0,NVIDIA GeForce RTX 5080,32.0,20.0,14784.0,16303.0,48.0,112.38
1784225629.8603106,2026/07/16 11:13:49.852,0,NVIDIA GeForce RTX 5080,33.0,20.0,14784.0,16303.0,48.0,112.91
1784225630.8824906,2026/07/16 11:13:50.874,0,NVIDIA GeForce RTX 5080,33.0,20.0,14784.0,16303.0,47.0,113.21
1784225631.906716,2026/07/16 11:13:51.899,0,NVIDIA GeForce RTX 5080,33.0,20.0,14784.0,16303.0,47.0,113.18
1784225632.9298756,2026/07/16 11:13:52.922,0,NVIDIA GeForce RTX 5080,33.0,20.0,14784.0,16303.0,47.0,113.28
1784225633.9516304,2026/07/16 11:13:53.944,0,NVIDIA GeForce RTX 5080,33.0,20.0,14784.0,16303.0,47.0,112.89
1784225634.9749243,2026/07/16 11:13:54.967,0,NVIDIA GeForce RTX 5080,32.0,20.0,14784.0,16303.0,47.0,111.82
1784225635.9995632,2026/07/16 11:13:55.991,0,NVIDIA GeForce RTX 5080,31.0,19.0,14781.0,16303.0,47.0,112.03
1784225637.0236473,2026/07/16 11:13:57.014,0,NVIDIA GeForce RTX 5080,31.0,19.0,14781.0,16303.0,47.0,111.63
1784225638.0455794,2026/07/16 11:13:58.038,0,NVIDIA GeForce RTX 5080,31.0,19.0,14781.0,16303.0,47.0,111.93
1784225639.068428,2026/07/16 11:13:59.061,0,NVIDIA GeForce RTX 5080,31.0,19.0,14781.0,16303.0,46.0,112.61
1784225640.092847,2026/07/16 11:14:00.083,0,NVIDIA GeForce RTX 5080,32.0,20.0,14781.0,16303.0,47.0,112.67
1784225641.1157725,2026/07/16 11:14:01.108,0,NVIDIA GeForce RTX 5080,32.0,19.0,14781.0,16303.0,47.0,112.36
1784225642.1398804,2026/07/16 11:14:02.132,0,NVIDIA GeForce RTX 5080,31.0,19.0,14781.0,16303.0,46.0,112.78
1784225643.1629646,2026/07/16 11:14:03.154,0,NVIDIA GeForce RTX 5080,32.0,20.0,14781.0,16303.0,47.0,112.69
1784225644.1871803,2026/07/16 11:14:04.178,0,NVIDIA GeForce RTX 5080,33.0,20.0,14781.0,16303.0,47.0,112.04
1784225645.200547,2026/07/16 11:14:05.197,0,NVIDIA GeForce RTX 5080,0.0,0.0,14781.0,16303.0,43.0,88.92
