elapsed_seconds,cpu_percent,ram_used_gib,ram_available_gib,ram_percent,swap_used_gib,swap_percent
0.001,7.7,10.879135131835938,19.573143005371094,35.7,3.7033729553222656,46.3
1.001,7.5,11.367568969726562,19.08470916748047,37.3,3.7032852172851562,46.3
2.001,6.8,11.21432113647461,19.237957000732422,36.8,3.7032814025878906,46.3
3.002,37.1,11.200386047363281,19.25189208984375,36.8,3.7032699584960938,46.3
4.002,51.0,11.187980651855469,19.264297485351562,36.7,3.7032699584960938,46.3
5.003,50.8,11.187286376953125,19.264991760253906,36.7,3.7032699584960938,46.3
6.003,51.2,11.187026977539062,19.26525115966797,36.7,3.703258514404297,46.3
7.004,50.9,11.200164794921875,19.252113342285156,36.8,3.703258514404297,46.3
8.004,41.0,10.949501037597656,19.502777099609375,36.0,3.67889404296875,46.0
9.005,12.8,10.952354431152344,19.499923706054688,36.0,3.6787376403808594,46.0
10.005,51.4,10.973075866699219,19.479202270507812,36.0,3.6787376403808594,46.0
11.005,51.1,10.975337982177734,19.476940155029297,36.0,3.6787376403808594,46.0
12.006,51.0,10.95806884765625,19.49420928955078,36.0,3.678722381591797,46.0
13.006,50.8,10.949771881103516,19.502506256103516,36.0,3.678722381591797,46.0
14.007,42.3,10.927555084228516,19.524723052978516,35.9,3.6787033081054688,46.0
15.007,51.3,10.920982360839844,19.531295776367188,35.9,3.6787033081054688,46.0
16.007,51.4,10.933406829833984,19.518871307373047,35.9,3.678699493408203,46.0
17.008,51.0,10.923408508300781,19.52886962890625,35.9,3.6786956787109375,46.0
18.008,35.2,10.93856430053711,19.513713836669922,35.9,3.678668975830078,46.0
19.009,51.3,10.909412384033203,19.542865753173828,35.8,3.678668975830078,46.0
20.009,34.3,11.628211975097656,18.824066162109375,38.2,3.678638458251953,46.0
21.01,50.6,11.618244171142578,18.834033966064453,38.2,3.678638458251953,46.0
22.01,50.7,11.601570129394531,18.8507080078125,38.1,3.6786346435546875,46.0
23.01,50.6,11.594661712646484,18.857616424560547,38.1,3.678630828857422,46.0
24.011,50.7,11.587814331054688,18.864463806152344,38.1,3.678619384765625,46.0
25.011,50.6,11.58514404296875,18.86713409423828,38.0,3.6786155700683594,46.0
26.012,52.8,11.536579132080078,18.915699005126953,37.9,3.678607940673828,46.0
27.012,52.6,11.534011840820312,18.91826629638672,37.9,3.678607940673828,46.0
28.012,43.0,11.558303833007812,18.89397430419922,38.0,3.678600311279297,46.0
