elapsed_seconds,cpu_percent,ram_used_gib,ram_available_gib,ram_percent,swap_used_gib,swap_percent
0.001,6.0,6.573394775390625,23.878883361816406,21.6,3.5396652221679688,44.2
1.001,7.6,7.106243133544922,23.34603500366211,23.3,3.539653778076172,44.2
2.002,6.6,6.89068603515625,23.56159210205078,22.6,3.544536590576172,44.3
3.002,5.5,7.035800933837891,23.41647720336914,23.1,3.544536590576172,44.3
4.002,5.3,7.047954559326172,23.40432357788086,23.1,3.544536590576172,44.3
5.003,4.7,7.0950927734375,23.35718536376953,23.3,3.544536590576172,44.3
6.003,4.9,7.077522277832031,23.374755859375,23.2,3.544536590576172,44.3
7.003,4.5,7.073780059814453,23.378498077392578,23.2,3.544536590576172,44.3
8.004,4.8,7.156162261962891,23.29611587524414,23.5,3.544536590576172,44.3
9.004,5.4,7.2032928466796875,23.248985290527344,23.7,3.544536590576172,44.3
10.004,5.1,7.194873809814453,23.257404327392578,23.6,3.544536590576172,44.3
11.005,5.4,7.1903839111328125,23.26189422607422,23.6,3.544536590576172,44.3
12.005,4.9,7.184959411621094,23.267318725585938,23.6,3.544536590576172,44.3
13.005,4.8,7.203639984130859,23.248638153076172,23.7,3.544536590576172,44.3
14.005,4.9,7.199085235595703,23.253192901611328,23.6,3.544536590576172,44.3
15.006,4.8,7.188648223876953,23.263629913330078,23.6,3.544536590576172,44.3
16.006,5.1,7.177959442138672,23.27431869506836,23.6,3.5445289611816406,44.3
17.006,5.2,7.185829162597656,23.266448974609375,23.6,3.5445289611816406,44.3
18.007,5.0,7.189960479736328,23.262317657470703,23.6,3.5445289611816406,44.3
19.007,4.7,7.1909027099609375,23.261375427246094,23.6,3.5445289611816406,44.3
20.007,4.9,7.180511474609375,23.271766662597656,23.6,3.5445289611816406,44.3
21.007,5.0,7.1601715087890625,23.29210662841797,23.5,3.5445289611816406,44.3
22.008,4.9,7.156261444091797,23.296016693115234,23.5,3.5445289611816406,44.3
23.008,4.8,7.160125732421875,23.292152404785156,23.5,3.544342041015625,44.3
24.008,4.9,7.165058135986328,23.287220001220703,23.5,3.544342041015625,44.3
25.008,4.0,7.1807403564453125,23.27153778076172,23.6,3.5443382263183594,44.3
26.009,4.2,7.1891632080078125,23.26311492919922,23.6,3.5443382263183594,44.3
27.009,5.2,7.184520721435547,23.267757415771484,23.6,3.5443382263183594,44.3
28.009,5.2,7.1793212890625,23.27295684814453,23.6,3.5443382263183594,44.3
29.01,4.8,7.177944183349609,23.274333953857422,23.6,3.5443344116210938,44.3
30.01,4.8,7.177265167236328,23.275012969970703,23.6,3.5443344116210938,44.3
31.01,4.9,7.173557281494141,23.27872085571289,23.6,3.544330596923828,44.3
32.01,5.2,7.187397003173828,23.264881134033203,23.6,3.544330596923828,44.3
33.011,5.2,7.375934600830078,23.076343536376953,24.2,3.5560455322265625,44.5
34.011,4.8,7.497623443603516,22.954654693603516,24.6,3.5560455322265625,44.5
35.011,4.5,7.498600006103516,22.953678131103516,24.6,3.5560455322265625,44.5
36.012,4.5,7.478878021240234,22.973400115966797,24.6,3.5560455322265625,44.5
37.012,4.6,7.480842590332031,22.971435546875,24.6,3.5560455322265625,44.5
38.012,4.8,7.498260498046875,22.954017639160156,24.6,3.5551376342773438,44.4
39.012,4.6,7.504375457763672,22.94790267944336,24.6,3.555133819580078,44.4
40.013,4.7,7.503170013427734,22.949108123779297,24.6,3.555133819580078,44.4
