sample_time_unix,gpu_timestamp,gpu_index,gpu_name,gpu_utilization_percent,memory_utilization_percent,vram_used_mib,vram_total_mib,temperature_c,power_draw_watts
1784236664.8732214,2026/07/16 14:17:44.869,0,NVIDIA GeForce RTX 5080,0.0,0.0,14801.0,16303.0,48.0,132.12
1784236665.8880427,2026/07/16 14:17:45.884,0,NVIDIA GeForce RTX 5080,0.0,0.0,14801.0,16303.0,47.0,56.96
1784236666.9049275,2026/07/16 14:17:46.898,0,NVIDIA GeForce RTX 5080,0.0,0.0,14801.0,16303.0,46.0,52.92
1784236667.9196918,2026/07/16 14:17:47.915,0,NVIDIA GeForce RTX 5080,92.0,44.0,14803.0,16303.0,57.0,208.15
1784236668.9361851,2026/07/16 14:17:48.930,0,NVIDIA GeForce RTX 5080,96.0,46.0,14803.0,16303.0,58.0,207.6
1784236669.9534183,2026/07/16 14:17:49.947,0,NVIDIA GeForce RTX 5080,96.0,45.0,14803.0,16303.0,58.0,234.78
1784236670.9690745,2026/07/16 14:17:50.963,0,NVIDIA GeForce RTX 5080,86.0,32.0,14803.0,16303.0,59.0,230.58
1784236671.9876676,2026/07/16 14:17:51.980,0,NVIDIA GeForce RTX 5080,95.0,45.0,14803.0,16303.0,59.0,237.32
1784236673.0035207,2026/07/16 14:17:52.997,0,NVIDIA GeForce RTX 5080,88.0,36.0,14803.0,16303.0,56.0,221.61
1784236674.0191905,2026/07/16 14:17:54.013,0,NVIDIA GeForce RTX 5080,96.0,45.0,14803.0,16303.0,59.0,234.96
1784236675.0351863,2026/07/16 14:17:55.029,0,NVIDIA GeForce RTX 5080,71.0,33.0,14803.0,16303.0,59.0,234.14
1784236676.0516682,2026/07/16 14:17:56.046,0,NVIDIA GeForce RTX 5080,95.0,45.0,14803.0,16303.0,59.0,204.92
1784236677.066713,2026/07/16 14:17:57.061,0,NVIDIA GeForce RTX 5080,95.0,45.0,14803.0,16303.0,59.0,212.27
1784236678.0824125,2026/07/16 14:17:58.076,0,NVIDIA GeForce RTX 5080,95.0,48.0,14803.0,16303.0,58.0,223.41
1784236679.0989602,2026/07/16 14:17:59.092,0,NVIDIA GeForce RTX 5080,92.0,46.0,14803.0,16303.0,58.0,215.44
1784236680.114976,2026/07/16 14:18:00.109,0,NVIDIA GeForce RTX 5080,95.0,48.0,14803.0,16303.0,58.0,216.21
1784236681.1308918,2026/07/16 14:18:01.124,0,NVIDIA GeForce RTX 5080,95.0,48.0,14803.0,16303.0,59.0,216.87
1784236682.1473544,2026/07/16 14:18:02.141,0,NVIDIA GeForce RTX 5080,95.0,48.0,14803.0,16303.0,59.0,217.48
