sample_time_unix,gpu_timestamp,gpu_index,gpu_name,gpu_utilization_percent,memory_utilization_percent,vram_used_mib,vram_total_mib,temperature_c,power_draw_watts
1784234889.4411,2026/07/16 13:48:09.429,0,NVIDIA GeForce RTX 5080,0.0,36.0,14602.0,16303.0,42.0,12.44
1784234890.4667854,2026/07/16 13:48:10.455,0,NVIDIA GeForce RTX 5080,0.0,21.0,14603.0,16303.0,42.0,14.31
1784234891.4911199,2026/07/16 13:48:11.481,0,NVIDIA GeForce RTX 5080,0.0,23.0,14602.0,16303.0,42.0,12.6
1784234892.5069911,2026/07/16 13:48:12.501,0,NVIDIA GeForce RTX 5080,96.0,24.0,14656.0,16303.0,57.0,132.74
1784234893.5233269,2026/07/16 13:48:13.517,0,NVIDIA GeForce RTX 5080,96.0,23.0,14656.0,16303.0,65.0,312.11
1784234894.5394526,2026/07/16 13:48:14.533,0,NVIDIA GeForce RTX 5080,96.0,23.0,14656.0,16303.0,66.0,316.02
1784234895.5543895,2026/07/16 13:48:15.549,0,NVIDIA GeForce RTX 5080,95.0,22.0,14655.0,16303.0,63.0,313.68
1784234896.568643,2026/07/16 13:48:16.564,0,NVIDIA GeForce RTX 5080,94.0,21.0,14658.0,16303.0,64.0,309.3
1784234897.582541,2026/07/16 13:48:17.578,0,NVIDIA GeForce RTX 5080,92.0,21.0,14658.0,16303.0,61.0,189.35
1784234898.5969214,2026/07/16 13:48:18.592,0,NVIDIA GeForce RTX 5080,77.0,41.0,14660.0,16303.0,55.0,180.56
1784234899.6145737,2026/07/16 13:48:19.608,0,NVIDIA GeForce RTX 5080,0.0,0.0,14660.0,16303.0,48.0,111.89
1784234900.6312845,2026/07/16 13:48:20.625,0,NVIDIA GeForce RTX 5080,75.0,30.0,14660.0,16303.0,55.0,113.17
1784234901.6476781,2026/07/16 13:48:21.641,0,NVIDIA GeForce RTX 5080,81.0,39.0,14660.0,16303.0,56.0,194.31
1784234902.66412,2026/07/16 13:48:22.658,0,NVIDIA GeForce RTX 5080,82.0,40.0,14660.0,16303.0,56.0,193.85
1784234903.6810925,2026/07/16 13:48:23.675,0,NVIDIA GeForce RTX 5080,81.0,40.0,14660.0,16303.0,56.0,195.13
1784234904.6976264,2026/07/16 13:48:24.692,0,NVIDIA GeForce RTX 5080,79.0,39.0,14660.0,16303.0,57.0,195.93
1784234905.715724,2026/07/16 13:48:25.709,0,NVIDIA GeForce RTX 5080,80.0,39.0,14659.0,16303.0,57.0,195.44
1784234906.7341745,2026/07/16 13:48:26.727,0,NVIDIA GeForce RTX 5080,81.0,40.0,14659.0,16303.0,57.0,196.4
1784234907.748353,2026/07/16 13:48:27.744,0,NVIDIA GeForce RTX 5080,81.0,40.0,14659.0,16303.0,49.0,132.18
